address,type,animal,cell,aff,KT,passive,badtrial,trimdatacheck,amp,IBA,DRA,SRA,DI,restRate,peakifr,meanifr,spikect,triIB,trisc1,trisc2,trimifr1,trimifr2,kMTU,kFas,FasExc
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1454.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,71.7154331616071,127.551020408368,81.9134993447799,45.6375210635881,0,NaN,NaN,92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1455.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,71.7154331610224,127.551020406518,78.3208020046999,49.2302184018185,0,NaN,NaN,96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1456.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,69.2137320043541,130.344108447032,77.3036487317328,53.0404597152989,0,NaN,NaN,88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1457.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,70.5815923205205,127.551020408368,78.6658275640192,48.8851928443488,0,NaN,NaN,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1458.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,38.6518243660363,135.281385281721,81.9134993447799,53.3678859369414,0,NaN,NaN,94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1459.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,69.2137320043541,132.275132274918,78.6658275647227,53.6093047101957,0,NaN,NaN,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1460.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,70.0280112045544,350.140056014409,79.0139064475805,271.126149566829,0,NaN,NaN,94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1461.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,66.3834306959696,127.551020408368,81.9134993447799,45.6375210635881,0.995936578758621,NaN,NaN,92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1462.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,69.2137320043541,132.275132274918,76.640098099172,55.6350341757464,0,NaN,NaN,88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1463.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,69.4830461370816,123.152709360173,75.3465943337713,47.8061150264019,0,NaN,NaN,88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1464.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,70.0280112045544,141.723356008384,80.8015513896725,60.9218046187119,0,NaN,NaN,94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1465.mat,sine,A18042-20-31,1,,C,0,0,1,2,NaN,NaN,NaN,NaN,NaN,251.509054328106,94.8010479735779,61,NaN,NaN,NaN,NaN,NaN,0.163788641692531,0.57549393766632,1.03197482844425
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1466.mat,triangle,A18042-20-31,1,,C,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1467.mat,triangle,A18042-20-31,1,,C,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1468.mat,triangle,A18042-20-31,1,,C,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1469.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,103.220478943205,425.170068032004,170.068027209513,255.10204082249,0,NaN,NaN,153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1470.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,75.3465943337713,637.755102032592,114.468864468878,523.286237563714,0,NaN,NaN,153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1471.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,73.4861845974225,541.125541126886,93.0059523817199,448.119588745166,0,NaN,NaN,148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1472.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,68.9464975179827,661.375661354701,103.220478943205,558.155182411495,0,NaN,NaN,144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1473.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,73.4861845968085,661.375661354701,110.913930790025,550.461730564675,0,NaN,NaN,146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1474.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1475.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,75.3465943337713,615.763546800866,84.6310088019585,531.132537998907,0,NaN,NaN,141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1476.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,71.1439954468739,615.763546800866,93.0059523807364,522.757594420129,0,NaN,NaN,152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1477.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,71.1439954468739,388.198757767535,140.607424071864,247.591333695672,0,NaN,NaN,133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1478.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,77.3036487317328,457.875457887429,93.4928945405484,364.382563346881,0,NaN,NaN,136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1479.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,70.8616780041922,661.375661354701,121.477162293181,539.89849906152,0,NaN,NaN,145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1480.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,72.5900116143644,510.204081648269,74.7160789003265,435.488002747943,1.152148064852,NaN,NaN,152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1481.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,73.7898465170962,661.375661354701,103.220478943205,558.155182411495,0,NaN,NaN,138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1482.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,73.4861845974225,457.875457863595,84.2318059296395,373.643651933955,0,NaN,NaN,135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1483.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,77.3036487324122,595.238095210279,83.0564784048328,512.181616805447,0,NaN,NaN,112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1484.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,74.4047619050612,202.922077919461,87.1080139372372,115.814063982224,0,NaN,NaN,96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1485.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,84.2318059296395,336.927223718558,82.2909809083936,254.636242810165,0,NaN,NaN,98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1486.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,74.7160789003265,350.140056014409,84.6310088011443,265.509047213265,0,NaN,NaN,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1487.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,76.640098099172,130.344108447032,81.9134993447799,48.4306091022518,0,NaN,NaN,89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1488.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,71.7154331610224,279.01785714811,76.9704433501082,202.047413798002,0,NaN,NaN,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1489.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,71.7154331610224,525.210084042521,85.4408749144947,439.769209128026,0,NaN,NaN,84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1490.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,72.5900116143644,136.314067611604,80.8015513896725,55.5125162219316,0,NaN,NaN,89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1491.mat,sine,A18042-20-31,1,,C,0,0,1,2,NaN,NaN,NaN,NaN,NaN,118.259224219157,89.180396470753,57,NaN,NaN,NaN,NaN,NaN,0.152089838150426,0.500286343566246,0.997411366256412
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1492.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,82.6719576716686,266.524520258483,85.8516483513792,180.672871907104,0,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1493.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,78.3208020053973,425.170068032004,83.4445927904985,341.725475241505,0,NaN,NaN,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1494.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,76.640098099172,147.57969303543,78.3208020053973,69.2588910300332,0,NaN,NaN,96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1495.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,75.0300120047944,364.431486879542,91.1078717198854,273.323615159656,0,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1496.mat,ramp,A18042-20-31,1,,C,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1497.mat,triangle,A18042-20-31,1,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1498.mat,NA,A18042-20-31,1,,T,0,0,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1499.mat,NA,A18042-20-31,1,,T,0,0,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1500.mat,NA,A18042-20-31,1,,T,0,0,NaN,1.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1501.mat,ramp,A18042-20-31,1,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1502.mat,ramp,A18042-20-31,1,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1503.mat,ramp,A18042-20-31,1,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1504.mat,ramp,A18042-20-31,1,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1505.mat,ramp,A18042-20-31,1,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1506.mat,ramp,A18042-20-31,1,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1507.mat,ramp,A18042-20-31,1,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1508.mat,sine,A18042-20-31,1,,T,0,0,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1509.mat,sine,A18042-20-31,1,,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,124.007936508086,94.5078582734218,68,NaN,NaN,NaN,NaN,NaN,0.202954457081851,0.253690519176363,2.05789395773951
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1510.mat,triangle,A18042-20-31,1,,T,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1511.mat,triangle,A18042-20-31,1,,T,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1512.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,85.4408749144947,388.198757763252,93.4928945400515,294.705863223201,0,NaN,NaN,117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1513.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,76.6400980993389,288.018433180725,83.0564784052249,204.9619547755,5.00570227095712,NaN,NaN,110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1514.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,74.0960284528557,151.331719128331,85.0340136053732,66.2977055229573,4.18578426073282,NaN,NaN,107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1515.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,76.9704433497714,148.809523809493,79.7193877549772,69.0901360545158,2.40182828661539,NaN,NaN,105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1516.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,74.0960284528557,151.331719128331,83.836351441903,67.4953676864276,0,NaN,NaN,103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1517.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,73.7898465170962,147.579693034192,80.8015513898581,66.7781416443344,0,NaN,NaN,103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1518.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,496.03174602535,350.140056021378,83.0564784052249,267.083577616153,24.0937092463601,NaN,NaN,107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1519.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,73.4861845974225,141.723356008955,82.6719576718629,59.0513983370925,1.07501913534061,NaN,NaN,103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1520.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,70.8616780046204,425.170068026866,83.8363514421027,341.333716584763,0,NaN,NaN,102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1521.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,75.0300120047944,141.723356008955,80.0768737989078,61.6464822100475,1.08081000224809,NaN,NaN,103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1522.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,76.6400980993389,279.017857143684,79.0139064475805,200.003950696104,1.39847622031038,NaN,NaN,104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1523.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,74.7160789001678,241.31274131294,85.4408749147022,155.871866398237,0,NaN,NaN,106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1524.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,72.8862973760593,147.579693034192,81.5394651011913,66.0402279330012,3.10937538867195,NaN,NaN,104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1525.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,76.3125763125853,324.675324674134,82.2909809085861,242.384343765548,6.49823248076545,NaN,NaN,107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1526.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,75.6658595641653,155.279503105644,83.4445927903006,71.8349103153429,1.63362390057114,NaN,NaN,104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1527.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,73.1850117097237,223.214285714239,78.6658275645468,144.548458149693,0,NaN,NaN,104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1528.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,336.927223721785,138.427464008708,83.056478405421,55.3709856032872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1529.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,75.9878419452935,147.579693034192,81.5394651013802,66.0402279328122,20.1451834059902,NaN,NaN,105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1530.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,75.0300120047944,152.625152625171,82.6719576720571,69.9531949531136,0,NaN,NaN,101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1531.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,83.4445927904985,155.279503105644,93.9849624063094,61.2945406993342,5.34489016166216,NaN,NaN,125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1532.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,72.5900116143644,158.027812895161,83.056478405617,74.971334489544,6.4489501109227,NaN,NaN,110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1533.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,76.3125763125853,595.23809525056,81.5394651013802,513.698630149179,1.01802308061926,NaN,NaN,103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1534.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,75.6658595641653,388.198757767535,82.6719576716686,305.526800095867,3.16062227096063,NaN,NaN,110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1535.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,73.4861845974225,142.857142857041,81.9134993443985,60.9436435126423,14.5733567825389,NaN,NaN,112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1536.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,74.7160789000092,151.33171912768,80.0768737987255,71.2548453289541,6.62649866218856,NaN,NaN,109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1537.mat,sine,A18042-20-31,1,,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,113.739763421664,87.662917111223,61,NaN,NaN,NaN,NaN,NaN,0.199994472470637,8.01145982582015,0.582351146074149
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1538.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,78.6658275647227,159.438775511038,89.7343862167854,69.7043892942526,1.3515851390511,NaN,NaN,113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1539.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,75.6658595641653,150.060024009589,87.5350140057801,62.5250100038087,0,NaN,NaN,109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1540.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,69.2137320043541,350.140056028347,80.0768737987255,270.063182229622,12.3950474919733,NaN,NaN,105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1541.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,72.5900116143644,388.198757767535,84.6310088015514,303.567748965984,4.60430249118431,NaN,NaN,109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1542.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,69.2137320046264,153.940886698869,80.8015513896725,73.1393353091968,1.07295216350075,NaN,NaN,104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1543.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,71.7154331613147,145.180023228729,83.4445927904985,61.7354304382302,4.57818136565629,NaN,NaN,106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1544.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,71.4285714285204,510.204081633472,81.9134993447799,428.290582288692,0,NaN,NaN,106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1545.mat,triangle,A18042-20-31,1,,T,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1546.mat,triangle,A18042-20-31,1,,T,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1547.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,79.0139064475805,163.82699868956,88.8415067519305,74.9854919376294,9.36176834370614,NaN,NaN,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-31\exp1548.mat,ramp,A18042-20-31,1,,T,1,1,NaN,3,74.0960284530117,152.625152625171,87.1080139372372,65.5171386879334,1.16159128713609,NaN,NaN,106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
